PC1,PC2,target
-1.4767278253143166,0.8763698869124691,-0.048744881734817086
-1.3461791034798696,0.9826529872012343,-0.09031216940918163
-1.3056880068686643,1.0297039869615447,0.04380837953664935
-1.3644591479827575,1.034410329864468,-0.14500123147475488
-1.235379082343136,0.9288117735488156,-0.12250819130927737
-1.362760292505074,0.920801967169497,-0.04738277255446415
-1.3636278465916418,0.9154471272716546,-0.020059952730303518
-1.2930000961261823,0.9557424260725932,0.0074889981901422095
-1.3915202730870904,1.0307639349312785,-0.07718966161291686
-1.3696485243631287,0.9374221795659291,-0.09023119783684898
-1.4104128107954208,1.0753405679026067,-0.010322537100155724
-1.2374422012165867,0.9172491084286406,-0.08702164994253997
-1.2943338850272523,0.9360232965573213,-0.010148401162897476
-1.3673501954317557,0.9078844609697926,-0.08251826011110397
-1.3861825385050686,0.9704979674526991,-0.04783485347896513
-1.379792008257764,1.0249784555696557,-0.09438394857516988
-1.3358530778577984,0.989304202540891,-0.08490357516611999
-1.3661819371490003,0.8989215851228777,-0.021940545842015585
-1.228693493604634,0.8797328071587115,0.07325575442042899
-1.3886742878760283,0.9907353590912881,-0.05393145648515777
-1.356570052367333,0.9962639924922877,-0.08112422369102341
-1.2758626378239906,0.9282859778782341,-0.11923022403327956
-1.3989191046229792,1.0352780949697855,-0.02330640466529364
-1.3898474190029004,0.9736356381107328,-0.14175340176593873
-1.3885814926342506,0.9675473606382209,0.03122450469925518
-1.3101570190865064,0.9790214980082851,-0.09148681288490956
-1.3970435615945525,0.9881413248787226,-0.027333947851448426
-1.3605273901917596,0.9036325280363607,-0.04529878585356543
-1.3599057479680956,0.9036457108744379,-0.05870397594945995
-1.3607553256349318,0.9027768195227815,-0.07256212672580185
-1.3984603653322891,0.984721509031642,-0.04295661014204959
-1.3727848543915344,0.8922536676212792,-0.06185199719608433
-1.2266508040049175,0.8451809704327545,-0.0034579326085033856
-1.3917803506160482,0.9710442814494601,-0.08184239791870787
-1.3693195517848722,0.898047414422181,-0.07983827673128033
-0.7264093138479015,2.577378830922318,-0.05035007441799007
-0.8057450641399336,2.6454732308614637,-0.09047449122094946
-0.8286451299545518,2.6880035487182816,-0.03724813854736477
-0.6391095046806377,2.497362787415957,0.009396823260080138
-0.8115864917999961,2.6321503032141162,-0.050898436991619084
-0.8167637618972615,2.6897322147672407,-0.06948519689808405
-0.8007072380279048,2.5937818166061466,-0.056077265567492214
-0.7914755538329565,2.5477564598253024,-0.06626410445612932
-0.8097685567309373,2.634703327701646,-0.06330300247529215
-0.7889697560462311,2.5204106750077075,0.08910534933985331
-0.8172774151552131,2.6683348724463127,-0.08820784687667625
-0.812576200912327,2.600324112341502,-0.11489727343702412
-0.6977870196454629,2.5284723635936044,0.010163564887207271
-0.8124975208028502,2.619467277074356,-0.1333332450980473
-0.8014572054211012,2.5936819807147637,-0.0778446091413019
-0.6444057252169965,2.4834040594346063,-0.08953466824085697
-0.756720249301992,2.5939506453431433,-0.14500123147475488
-0.6617712642577422,2.5052290091663068,-0.030739618192407617
-0.7170157617162192,2.541721368232597,0.011338967382267232
-0.7175905163174472,2.541113360198652,0.03331461011246056
-0.7886013244976193,2.603976019101807,-0.05199984917312545
-0.6994104292090633,2.5333522320523425,0.054741890157150204
-0.8218691823029112,2.6553902168979935,-0.010273139439971709
-2.5577810973804302,0.9037220040040431,-0.10583718748257466
-2.6477271773530413,0.5809994669816888,-0.08099983751451277
-2.360733960253776,1.3918163411295628,-0.12597963007001686
-2.474473243521314,1.0782469716395466,-0.07859949534907965
-2.4979678826270746,1.102931799490249,-0.08709143011786058
-2.6446047043893577,0.6047762247543819,-0.07706384345842962
-2.650690152915444,0.5885563128388079,-0.06557084537563818
-2.755377892761677,0.40959226299810514,-0.06655856143748902
-2.7495307603641566,0.390631113624058,-0.0748998023959967
-2.330839175024341,1.4046021404256632,-0.14500123147475488
-2.3625015176849775,1.3880317361531858,-0.08503765605085375
-2.3626387451594226,1.3866046949889985,-0.02753584856870541
-2.3596963795502557,1.3768595884368673,-0.06255262907926452
-2.3634487335807526,1.3861727295638921,-0.11900714040733515
-2.3671866918087074,1.3905134400239922,-0.105078490525171
-2.338463109854934,1.3550135690259815,-0.14500123147475488
-2.3648476786625188,1.3811513479441215,-0.10721077850870757
-2.365521052878667,1.3786119716385112,-0.06991247967757852
-2.3657768974305684,1.3778465436773537,-0.07562818078365499
-2.360811119568332,1.3755145734420702,-0.09851593172908016
-2.366199864641123,1.379066437157665,-0.030877482484119364
-2.3666434060760873,1.3780970492830757,-0.08993537454537529
-2.4584963136513167,1.197460064489655,-0.06552047960209881
-2.5701557848097423,0.9230797924774831,-0.09361562708036664
-2.471713812524265,1.0854479670546588,-0.12191015749415587
-2.4734535840815797,1.0843998734369307,-0.12400822868766162
-2.472463851726963,1.0831315511271065,0.04301167939058696
-2.470464071558819,1.0670478554984113,-0.14500123147475488
-2.4676442526186175,1.0785872589971466,-0.13214370581277513
0.3925463631130255,1.921707882412515,-0.06442458021801023
0.38904665390049,1.9548413234513509,-0.08276887475719676
0.39839457778390786,1.9375001493211685,-0.07525260297147814
0.39843894812625913,1.9371292899609769,-0.048793541589588776
0.39317128816053215,1.922839537475091,0.02169337991397821
0.392654955109906,1.922158236342333,0.026573003665279392
0.38202116967777844,1.9329076801727079,0.028880191409929232
0.2819146305704302,1.7643955510675153,-0.006875071534618654
0.2818472770766295,1.764208828329523,0.0300461246138357
0.3951322330610706,1.878211779041911,0.02358745386198309
0.4015195790086308,1.9140184732484247,0.009251294847123271
0.38688182566190255,1.9482939770904795,-0.014296121068138769
0.3866282608375553,1.9465948614366797,0.03684681294472016
0.4005179771844404,1.9113417420705814,-0.00827596763768026
0.38611361532501753,1.9456381925424695,0.0051556292855728
0.4005608237990349,1.8929114582823356,-0.054859815489407916
0.3999553505990109,1.9104961853651996,-0.0053415141242836
0.34940599261952443,1.7812162521899755,-0.02513616249149841
0.3128466311832621,1.6410974658303512,0.0800340870031678
0.3350032317226648,1.5746142569610606,-0.01279618485467263
0.3230758931140777,1.5845337573499607,-0.060975800356932536
0.22682905526792788,1.6687248031783966,0.01643941203192391
0.3595260921210358,1.864734081309139,0.07000397024664216
0.3275663185411555,1.945903098789844,0.026185066221667615
0.43022374672531805,1.8600525287203993,-0.07303491034956516
0.4342387696868043,1.8587248335962807,-0.11016056794423673
0.37156131333024334,1.7782163884139106,0.061875366207584326
0.4194324953476065,1.8537261019992932,0.0007007466601096274
0.29147128854158194,1.688364164226117,-0.08295616452805786
0.29147128854158194,1.688364164226117,-0.08295616452805786
0.27047004394059837,1.6909206559514758,-0.0005299449037010677
0.27047004394059837,1.6909206559514758,-0.0005299449037010677
0.432611673799696,1.854545982947392,-0.13404772020703254
0.3880957002579041,1.82565654672921,-0.08855924432536848
0.3880099939125806,1.825186812887736,-0.10638596185214794
0.37030737337753694,1.7702809106403874,0.02340978752132777
0.37078074424914864,1.8060399371878566,-0.006850589105688349
0.3755300974680711,1.8620432014606936,-0.036416262446369016
0.5301017986237617,1.7190045805522145,0.041914455958882525
0.3692637995925675,1.8467883714100852,-0.04619992458876603
0.36919839189635795,1.8482972976150973,0.024260703292680614
0.4164186212230011,1.8430293734256764,-0.05554805341364954
0.3424251960372605,1.8810430112025196,0.05303053219394768
0.3414565562946572,1.8983088724748496,-0.021484700352336832
0.3830310004590778,1.8746905596700263,-0.1342043465078909
0.3420506671883262,1.8781096137999451,0.05054958166973895
0.3413196021411571,1.8783812406122713,-0.06652861299218105
0.3404388508609997,1.877212074301758,0.05958516785891312
0.3399318618767322,1.8732341796837033,0.04871931418679338
0.3395916001377608,1.8728073246655323,-0.018360119237916517
0.33912584060537876,1.8710967622238697,-0.10396077534759847
0.3389606158056241,1.8683609341510536,0.04084044056119073
0.3825574972669902,1.8343554996525897,0.0615173036596214
0.3376999378838622,1.8695546073485596,0.003338239486750856
0.3817492553413818,1.83211482679668,0.008275996403292884
0.33662033555116544,1.8653127141544654,0.1157061201776452
0.38046953895916846,1.8285670947748225,-0.0522203549815792
0.3363072049067738,1.8624308700503553,-0.0961968395008744
0.2615049089683305,1.5751135487615893,0.009167381507292748
0.2615049089683305,1.5751135487615893,0.009167381507292748
0.038378544891282375,1.3580797504487718,0.025721514835642324
0.03831119139748166,1.3578930277107795,0.044165968739876806
0.038243837903681,1.3577063049727867,0.0651079869197264
0.038176484409880286,1.3575195822347943,0.044449064042238834
0.13411968096991042,1.5165065173779018,0.06301186695572203
0.1340523274761097,1.516319794639909,0.08369315391332988
0.133984973982309,1.5161330719019166,0.05251988108965897
0.13243158662367596,1.5128824734718098,0.07682170942653563
0.1323642331298753,1.5126957507338175,0.0871159510050686
0.1322968796360746,1.5125090279958247,0.05524369475944075
0.32873347152643473,1.8418842466497314,0.036484776474882685
0.07582418467181565,1.3035802925908972,0.09772627473616588
0.07575683117801499,1.3033935698529049,0.06734199983579324
0.07568947768421427,1.303206847114912,0.1622313862404432
0.07562212419041356,1.3030201243769197,0.1281522422059661
0.030734054323906777,1.3350984298916868,0.07373194186721405
0.030666700830106062,1.334911707153694,0.08651358224155463
0.030329933361102544,1.3339780934637318,0.07240660882460555
0.030127872879700455,1.3334179252497542,0.07325867479736532
0.32323967132481335,1.8264860329638999,0.03653681920132017
0.21548151697952872,1.633803733790639,0.04470233857014213
0.21534680999192732,1.6334302883146539,0.051185226116745496
0.01708977831252143,1.2967357580137644,-0.0003928241126800797
0.016955071324920055,1.2963623125377797,0.027479770990444533
0.01675301084351791,1.2958021443238021,0.08096014043716365
0.016685657349717196,1.2956154215858098,0.0629492558477282
0.11454537410122881,1.459636315891306,0.006865772365852916
0.1144780206074281,1.4594495931533131,-0.03028979747072208
0.309578592182049,1.7907788270168286,0.060583296015891026
0.30351071663648593,1.7718130950140083,0.06503827318056538
0.10013172642787824,1.4196776499609107,-0.02541897583462377
0.15901565494594178,1.585161568336183,-0.004959832826328442
0.2561715139164566,1.7475629642570574,-0.05363009651606472
0.14325493739657713,1.541468447645938,0.006593374273523836
0.3068521702349995,1.6244791421490186,-0.010433125117104845
0.28481198538851504,1.5658746853063243,-0.012380200705961077
0.20342834909672655,1.4829263065985867,-0.060015876467128415
0.20336099560292584,1.4827395838605943,-0.030632165082482427
0.18730489707694647,1.4502262900230805,0.0571243591442085
0.18723754358314582,1.4500395672850879,0.07733785262933969
0.30469685843337696,1.6185040145332585,0.048499918774498114
0.13887468201390615,1.2767416549742354,0.004913183131201501
0.13880732852010544,1.276554932236243,0.020173217770813358
0.13873997502630472,1.2763682094982503,0.011827645576843257
0.31637051924903536,1.615160084291462,0.048588163073996465
0.33597539461143733,1.6096327500605814,0.06945395768042391
0.33999405309096586,1.5888477782859425,-0.013694054180142036
0.1833532290419163,1.358242547242835,0.04905783980328098
0.18315116856051428,1.3576823790288575,0.03550886759489725
0.23411306269160365,1.6895216817661145,0.011371561198269788
0.27503396716001277,1.5390480043062593,-0.057828077980383814
0.2616855666558686,1.593665461939821,-0.048194552427837344
0.2511055974624749,1.6254240052044036,-0.0494611022595088
0.24973952055037948,1.642696503092951,-0.03389683972273758
0.3234932324765494,1.582873719910223,0.006237113223918536
0.25674819580802943,1.621587061776167,-0.04067358299716933
0.030890829468116752,1.3340671671895594,0.012160971473561072
0.030823475974316037,1.3338804444515666,0.017663058692593415
0.030756122480515322,1.3336937217135743,0.01633845488491965
0.03062141549291395,1.333320276237589,0.0185873240090233
0.3994434056718962,1.8103544336461608,-0.020161691990498616
0.49554418289599755,1.6886847850191187,-0.037077781163590506
0.24886285979001363,1.6137587074251958,0.03326679730843367
0.24879550629621294,1.6135719846872034,-0.0027794785668605825
0.3494724162490678,1.793145073674699,0.01209296452077063
0.39618017715479226,1.7820319899749102,-0.033242673616867814
0.4332786626877694,1.7413731794072642,0.005069170884739559
0.3039997247080654,1.6207814205928919,-0.0700862110141553
0.30393237121426475,1.6205946978548995,-0.020708866784902108
0.2943401331759793,1.8167423986662874,-0.040413892592792364
0.4292605969960439,1.7351517669934264,0.03869509034139282
0.02870344689672819,1.3074674641992206,0.04047562949031334
0.02870344689672819,1.3074674641992206,0.04047562949031334
0.028636093402927474,1.3072807414612282,0.010361316832015036
0.028636093402927474,1.3072807414612282,0.010361316832015036
0.3605144198822864,1.841817082299688,0.01586764670603277
0.3106293453015193,1.819187374988602,-0.012881614000425076
0.27934008604378036,1.9509589993571586,-0.027402506307802738
0.2748948497030337,1.6051944319346185,0.0767644071587546
0.27482749620923297,1.6050077091966257,0.06339654954711334
0.22818710627952768,1.5814007780292514,0.023142910818709655
0.22811975278572696,1.581214055291259,0.05177351623209555
0.3097467323598243,1.7896830576536444,-0.016109496669004637
0.34269855942776317,1.7261010411101096,-0.03683053950816742
0.30941977883651683,1.7623597894687861,-0.03924078351854871
0.3369637649974776,1.7552656151723471,-0.05463467846611848
0.31796206890454315,1.7697357055021643,0.001273953121459421
0.30248871166022373,1.7691759302877041,0.051609145114746235
0.30916238213794955,1.7664657168699691,-0.05868189799854055
0.3573751939166967,1.7276122572590562,-0.008441139884245006
0.3067967042807901,1.7584271693015456,-0.02962858568284793
0.31498234068849873,1.7481536598097593,-0.10589180542757114
0.3701277009608276,1.7145869589072735,-0.06291050164279338
0.48224070742634717,1.5851520828618832,0.06598975968419007
0.2937948451367558,1.7488015184225636,0.07376376478649366
0.3671419694933208,1.7210100815036078,-0.0301619876737986
0.3515954782882189,1.7107182109710204,-0.019419024978892908
0.29539458586567297,1.7233629712335874,0.012869733512498486
0.29116939991834523,1.7584058977209727,0.012696248149679344
0.3007599231215874,1.7383404380506378,0.007009776152434488
0.3640279753200719,1.7119722191010618,-0.10996322702685796
0.3012444009192906,1.69031432776369,0.030305267219534218
0.36257750512294884,1.6941510677667442,0.0064482128473013975
0.3754342683635772,1.6965536355606774,0.053165578034432635
0.365663350512627,1.6915809216838908,-0.09779370204548543
0.33197502342266183,1.6941267234202215,0.044478507121084934
0.30438919719859536,1.71731607752287,-0.0738850659966635
0.21229467470842703,1.5197498024775709,0.08459402188457628
0.3298870651148401,1.6883383185424543,0.03326553848376925
0.3056097908539369,1.6996620874460924,-0.016064033369931858
0.3586001281943295,1.683142381633515,-0.08720581792517293
0.2112170188076158,1.5167622386696908,0.09653791942470766
0.3627062607744256,1.662494734031086,-0.03819271531167322
0.3569419533617768,1.6925812088918597,-0.022243019739424198
0.2826063657720411,1.71564991943527,0.005172903754851539
0.32705821837521054,1.6804959635467693,0.05304086653829583
0.3056805400116234,1.6799154694980125,-0.012519504008530696
0.3267888044000077,1.679749072594799,0.09567657386704748
0.3264520369310042,1.6788154589048367,-0.07134697674904729
0.2866436816658659,1.6656459545935898,-0.0683921684559528
0.2771111843621593,1.7015952743013913,0.007662173175953055
0.27747119016908967,1.6999956519473118,0.06154364051585804
0.2003745993627984,1.4962240347010425,-0.020623765864573814
0.2003745993627984,1.4962240347010425,-0.020623765864573814
0.2760325245491486,1.6951067886024023,0.08038112469979125
0.20029815542179905,1.4953562941193181,-0.030375178596135106
0.20029815542179905,1.4953562941193181,-0.030375178596135106
0.2869768781788894,1.6498844524356764,-0.008979471686485063
0.3017060049482483,1.6139844189019412,0.023295579214220204
0.2847388683179872,1.6443303421262325,-0.016651608678981668
0.253090452339594,1.7419838393071208,-0.02719308164227064
0.2726461424809524,1.7091346858253258,0.050501684519973805
0.2950290582401074,1.5953155991153818,0.03430743644967831
0.2951700792245731,1.5953530063534689,0.003805770978964359
0.2717737103595506,1.6873660767226013,0.02367530357409494
0.2977856176504625,1.5691709826776747,0.049229523801944335
0.3851611782430785,1.6018239233546618,-0.04546977716110423
0.2972283829351552,1.648189278647968,0.04419046940561143
0.2711802057181639,1.6801880654142274,-0.09610618985956956
0.28883510122836137,1.6743961321435454,-0.07729474277403403
0.2554370663445156,1.773188158996715,0.01590806849943831
0.2965124818143061,1.5995099768945316,-0.060486009065581464
0.31378958009647195,1.6437115841622465,-0.07808968350312964
0.2923550452494772,1.6266504291529837,-0.09097819234113153
0.43952831040009044,1.532462366599024,-0.047840828148366696
0.24748795958336106,1.7247900355823103,-0.027209161366298255
0.14766151090884178,1.5557003412442858,-0.008888891025265862
0.2460441995400638,1.7209944283398613,-0.024789589301745685
0.24574686068298646,1.7199773625559136,-0.07511119580916573
0.14597767356382418,1.5510322727944732,-0.0308904259925197
0.24479518378240306,1.7186002458307337,-0.07653248174263184
0.24382993751639112,1.7133659428650077,-0.0075652945262400205
0.2435722135940251,1.71238402276921,-0.024739718819856645
0.24380388669712774,1.6892745315349524,-0.05233747243524309
-0.5655018850457355,1.9360471893079385,-0.12339282175354033
-0.5655834586795658,1.9331076194237822,-0.08863765569141964
-0.5832210437176764,1.9097214852249018,-0.11989334793677953
-0.5106260743476616,1.8847989092032291,-0.07076842774963496
-0.5106071023532593,1.883934721687174,-0.1072388101981512
-0.5112186780099984,1.88258530954812,-0.004544490182944736
-0.5124808922600679,1.8811874810046834,-0.08512316033661797
-0.6854055104219143,1.7354102002921281,0.07469588682785817
-0.685472863915715,1.7352234775541358,0.003503468026472088
-0.5501175447494001,1.8475524921530604,-0.10007253688846812
-0.5506698922495518,1.8451513993537199,-0.07545528159188256
-0.550890904630263,1.845107984322278,-0.0857875263302929
-0.5510020149113373,1.844071782059718,-0.14307562751905464
-0.551324854604691,1.8444779821068313,-0.031751889640818744
-0.5584829631760478,1.777929206783519,0.031472652105389534
-0.5579237072591146,1.8701124503028532,-0.10489946592199001
-0.5170213081150149,1.8528702827636594,-0.14352393621960854
-0.5175203249272284,1.8514004677250449,0.010484287859117682
-0.5176073102316711,1.8506104477643819,-0.06419505210179811
-0.5178513992650841,1.8496977136764616,-0.07174258086566655
-0.5334638850885473,1.8527469044217972,-0.04000620302555637
-0.5338278665478227,1.8530463473112069,-0.0007665437143668469
-0.534447977702598,1.8535603339614841,-0.12439658399799668
-0.5339326939075872,1.8515800140827077,-0.11140106023122888
-0.5343822509901887,1.8516291323735867,-0.1213679280206939
-0.534913785115439,1.8517244799826882,-0.001531947457428444
-0.5350374066986662,1.8492059322489798,-0.05441728934469535
-0.5355351728000625,1.8484558040137242,-0.043961789441316616
-0.5359903770353176,1.8476507168113894,0.035430433821350804
-0.5360573790845332,1.8467376007728473,-0.07648067809190587
-0.5367883827618917,1.845596030440374,0.03537364649081979
-0.5082880442832781,1.8428623491399554,0.06308008424190541
-0.5084684249723079,1.8423029069787802,-0.020708866784902108
-0.5046780083038109,1.8414815186444558,0.03790539679558151
-0.5956011085919078,1.8741560091995204,-0.14500123147475488
-0.5096649374825919,1.8380523521336114,0.014625766745981003
-0.5108367633735788,1.8371638528920236,0.00026844227219743227
-0.5101851084189587,1.8375550835904253,0.011715426467259316
-0.5110623868041521,1.8350146535614442,-0.03554081794482897
-0.5084843351760978,1.810782259130088,0.05417962894417566
-0.4851010588358415,1.7851902972760088,-0.13314846120537496
-0.47812984142141374,1.7617298389320055,-0.14500123147475488
-0.48701037589970714,1.7865623631901089,-0.07004958780182967
-0.48025218445669166,1.7711983145543062,0.061213468618554936
-0.5749665632745821,1.8269361439242724,-0.059229238248736
-0.57529244877069,1.8264965360561973,-0.07402811775297444
-0.5758372332985394,1.82497310658007,-0.06781028300815473
-0.5762585011636656,1.822668643547694,-0.08390285191476354
-0.6269318610686012,1.8592267167807126,0.06575351283831156
-0.47036276586466547,1.8628079523678096,0.020818281865033626
-0.47043210108288197,1.862231988389545,-0.043360742542122487
-0.4707293490680065,1.8615499457013924,0.07537942432607445
-0.4713135005006726,1.8596950476379575,-0.06131522402243604
-0.6996113509120142,1.668619822253604,0.02812289257707128
-0.6996787044058149,1.6684330995156116,0.06931806202429569
-0.43461297598434473,1.7056736794037684,-0.105078490525171
-0.45269287411651365,1.7396052468624907,-0.0915144479111778
-0.42779776428210453,1.6449015632759139,-0.04638552480581279
-0.4100197556288608,1.7318512106882198,-0.003877507767979224
-0.4320503378683273,1.6494648226755073,-0.05014357600495797
-0.43075597576503094,1.6415468106952698,0.020855039380651426
-0.432306080545988,1.6487420155549106,-0.02558628613942828
-0.4312840876076914,1.6402182412526956,-0.08452755760636935
-0.4328573021677048,1.647340272140996,-0.0387969181576469
-0.42423933622556986,1.6691663301819837,-0.11946608587566478
-0.42445844130055727,1.6695379405673767,-0.09683584390781856
-0.585193382731739,1.8106204224356748,-0.07599622617258556
-0.6019894484193242,1.7822703247433025,-0.053138287446554335
-0.6128647031383437,1.8308295237040886,-0.009112798320391772
-0.5689141627391019,1.7930913836195461,0.006006035747644714
-0.6132342879597835,1.8261303256107329,-0.018489185489307447
-0.6137148162501529,1.827245934610175,0.01936905002815328
-1.2099487480724886,0.8134230017915232,0.016730739994995608
-1.2100161015662894,0.8132362790535306,0.027592190258665942
-1.21008345506009,0.8130495563155381,-0.060083858760055175
-1.2101508085538908,0.8128628335775456,-0.08207247651595476
-1.2102181620476915,0.8126761108395532,0.0010828060077148725
-1.210285515541492,0.8124893881015607,0.04158931371819972
-1.2103528690352927,0.8123026653635681,0.0621392337408641
-0.6170227422792616,1.8158429682087216,-0.032254425744358224
-0.5733594933299483,1.7807676829120411,-0.07191304977656893
-0.6176016917333613,1.813928083126605,0.021793895798192263
-0.5781937825152733,1.806430855729999,-0.08484274324029112
-0.5782342084105876,1.8059556853749714,-0.08251244618915754
-0.579470696745305,1.8030789133144323,-0.0643096897079827
-0.6177340249341269,1.7927997878100062,-0.08872928508302658
-0.6178912240039425,1.7887745413131273,-0.1169736092258521
-0.6425528036831369,1.8534402221940562,-0.07927799530257625
-0.6421674597311101,1.852983260289216,-0.1272541928639112
-0.6409883359729319,1.8489647398851126,-0.005696744800391103
-0.6219572521316663,1.802666200804401,-0.03873668311773976
-0.5566688104599115,1.7981971749336625,-0.08476983860060065
-0.6205230480809382,1.7998166971715825,-0.04403393914914802
-0.427320121047093,1.6826960830067883,-0.06769643167631459
-0.4482572082453678,1.5957637683973913,-0.08524555335600953
-0.6113335752423723,1.7899392596224386,-0.038247354094269916
-0.5962234197760058,1.6717511756109107,-0.07126259400450323
-0.5962734046238798,1.671521579749032,-0.06916027116326295
-0.5537063142462969,1.750819890919432,-0.04506033731284805
-0.5533543820140004,1.747974203246459,-0.10417183219485134
-0.5493096998096612,1.730729599201955,-0.06867219532995042
-0.5497461831509157,1.7296680382262277,-0.0788806783289728
-0.5509937984808276,1.7254525024354739,-0.05195133362220145
-0.5720358982695884,1.748824848917133,-0.012265404452061484
-0.5860893036582814,1.7454770854314583,-0.1226587789971816
-0.572330604832317,1.7480546739830733,-0.0030518230876046357
-0.5719909470923709,1.7470120882429263,-0.13036510817011462
-0.5454698447290548,1.7399914288327785,0.014713920565570516
-0.6448352713346795,1.570889574295049,0.045232240029516695
-0.5455098150528198,1.7389591586468618,-0.052861204877190836
-0.5461774537677884,1.738033704182758,-0.14329929946967082
-0.5466515369146993,1.7364227759344182,-0.10506056034569257
-0.5615593887823759,1.728457386672082,-0.1032287403218178
-0.5567271479337248,1.7096226544561568,-0.05672871380437384
-0.5620206831843624,1.728747976229803,-0.0639828208754296
-0.5620509175087537,1.727347643447497,-0.0319717034306937
-0.5620358232265202,1.727215910361049,0.015958990430350668
-0.5624561434477547,1.7263060356901523,-0.104632077661578
-0.5630098783200653,1.7248573967546244,-0.13030685513744053
-0.5493911132492989,1.7281566736751799,0.019359186108852143
-0.6485397134937182,1.5606198237054616,0.03691258160970274
-1.4212089149016374,-1.5569411314914465,-0.05272977715877928
